UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Nazaria - MA - Imperatriz,56.0,0.2736,38.5,0.0,27.97,27.97,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Nazaria - TO,25.0,0.2736,38.5,0.0,27.97,27.97,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Total - TO,24.0,0.2736,38.5,0.0,27.97,27.97,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Santa Cruz - GO,246.0,0.2525,38.5,0.0,28.78,28.78,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Panpharma - GO,68.0,0.2525,38.5,0.0,28.78,28.78,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Profarma - DF,413.0,0.2225,38.5,0.0,33.93,29.93,2026-06-09 09:08:51,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Nazaria - TO,72.0,0.4936,19.64,0.0,9.95,9.95,2026-06-09 09:08:54,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Santa Cruz - GO,26.0,0.2489,19.64,0.0,14.75,14.75,2026-06-09 09:08:54,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Panpharma - GO,2.0,0.2489,19.64,0.0,14.75,14.75,2026-06-09 09:08:54,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Nazaria - TO,420.0,0.7602,34.48,0.0,8.27,8.27,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Total - TO,94.0,0.7602,34.47,0.0,8.27,8.27,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Nazaria - MA - Imperatriz,1.0,0.7602,34.48,0.0,8.27,8.27,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Santa Cruz - GO,1255.0,0.7114,34.48,0.0,9.95,9.95,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Panpharma - GO,484.0,0.7114,34.48,0.0,9.95,9.95,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Profarma - DF,1066.0,0.6814,34.48,0.0,17.74,10.99,2026-06-09 09:08:57,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Nazaria - TO,387.0,0.6418,25.4,0.0,9.1,9.1,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Nazaria - MA - Imperatriz,126.0,0.6418,25.4,0.0,9.1,9.1,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Total - TO,15.0,0.6369,25.4,0.0,9.22,9.22,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Santa Cruz - GO,540.0,0.6364,25.4,0.0,9.24,9.24,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Panpharma - GO,186.0,0.6364,25.4,0.0,9.24,9.24,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Profarma - DF,444.0,0.6064,25.4,0.0,14.59,10.0,2026-06-09 09:09:00,OK,
TO,GD,34558660000104,7896004700458,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,Nazaria - TO,571.0,0.6201,27.94,0.0,10.61,10.61,2026-06-09 09:09:02,OK,
TO,GD,34558660000104,7896004700458,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,Profarma - DF,74.0,0.5751,27.94,0.0,16.75,11.87,2026-06-09 09:09:02,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,407.0,0.8545999999999999,21.4,0.0,3.11,3.11,2026-06-09 09:09:05,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Nazaria - TO,123.0,0.8545999999999999,21.4,0.0,3.11,3.11,2026-06-09 09:09:05,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Panpharma - GO,406.0,0.8518000000000001,21.4,0.0,3.17,3.17,2026-06-09 09:09:05,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Santa Cruz - GO,366.0,0.8518000000000001,21.4,0.0,3.17,3.17,2026-06-09 09:09:05,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Profarma - DF,2484.0,0.8218000000000001,21.4,0.0,8.6,3.81,2026-06-09 09:09:05,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,1199.0,0.8763,20.46,0.0,2.53,2.53,2026-06-09 09:09:08,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Nazaria - TO,248.0,0.8763,20.46,0.0,2.53,2.53,2026-06-09 09:09:08,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Panpharma - GO,1336.0,0.8737999999999999,20.46,0.0,2.58,2.58,2026-06-09 09:09:08,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Profarma - DF,21638.0,0.8438,20.46,0.0,7.87,3.2,2026-06-09 09:09:08,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,443.0,0.8879,31.09,0.0,3.49,3.49,2026-06-09 09:09:11,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Nazaria - TO,2.0,0.8879,31.09,0.0,3.49,3.49,2026-06-09 09:09:11,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Santa Cruz - GO,516.0,0.8854000000000001,31.09,0.0,3.56,3.56,2026-06-09 09:09:11,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Panpharma - GO,314.0,0.8854000000000001,31.09,0.0,3.56,3.56,2026-06-09 09:09:11,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Profarma - DF,1734.0,0.8554999999999999,31.09,0.0,11.66,4.49,2026-06-09 09:09:11,OK,
TO,GD,34558660000104,7896004700564,Carbocisteína 20 mg/ml Frasco 100 ml Xarope Pediátrico,Nazaria - TO,112.0,0.6138,21.37,0.0,8.25,8.25,2026-06-09 09:09:13,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Total - TO,197.0,0.5746,31.7,0.0,13.49,13.49,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Nazaria - TO,155.0,0.5746,31.7,0.0,13.49,13.49,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Nazaria - MA - Imperatriz,57.0,0.5746,31.7,0.0,13.49,13.49,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Santa Cruz - GO,120.0,0.5448,31.7,0.0,14.43,14.43,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Panpharma - GO,71.0,0.5448,31.7,0.0,14.43,14.43,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Profarma - DF,62.0,0.5147999999999999,31.7,0.0,20.3,15.38,2026-06-09 09:09:16,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Nazaria - MA - Imperatriz,299.0,0.7493000000000001,22.29,0.0,5.59,5.59,2026-06-09 09:09:19,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Nazaria - TO,159.0,0.7493000000000001,22.29,0.0,5.59,5.59,2026-06-09 09:09:19,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Santa Cruz - GO,190.0,0.7453,22.29,0.0,5.68,5.68,2026-06-09 09:09:19,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Panpharma - GO,130.0,0.7453,22.29,0.0,5.68,5.68,2026-06-09 09:09:19,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Profarma - DF,236.0,0.7153,22.29,0.0,10.7,6.35,2026-06-09 09:09:19,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Nazaria - MA - Imperatriz,122.0,0.22010000000000002,51.09,0.0,39.85,39.85,2026-06-09 09:09:22,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Santa Cruz - GO,90.0,0.1605,51.09,0.0,42.89,42.89,2026-06-09 09:09:22,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Panpharma - GO,63.0,0.1605,51.09,0.0,42.89,42.89,2026-06-09 09:09:22,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Profarma - DF,63.0,0.1305,51.09,0.0,48.8,44.42,2026-06-09 09:09:22,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Nazaria - MA - Imperatriz,356.0,0.6343,57.05,0.0,20.86,20.86,2026-06-09 09:09:25,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Nazaria - TO,7.0,0.6343,57.05,0.0,20.86,20.86,2026-06-09 09:09:25,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Panpharma - GO,138.0,0.6241,60.67,0.0,22.81,22.81,2026-06-09 09:09:25,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Santa Cruz - GO,84.0,0.6241,60.67,0.0,22.81,22.81,2026-06-09 09:09:25,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Profarma - DF,526.0,0.5941,57.69,0.0,33.29,23.42,2026-06-09 09:09:25,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Nazaria - MA - Imperatriz,244.0,0.5976,215.34,0.0,86.65,86.65,2026-06-09 09:09:28,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Nazaria - TO,36.0,0.5976,215.34,0.0,86.65,86.65,2026-06-09 09:09:28,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Panpharma - GO,107.0,0.5916,215.34,0.0,87.94,87.94,2026-06-09 09:09:28,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Santa Cruz - GO,81.0,0.5916,215.34,0.0,87.94,87.94,2026-06-09 09:09:28,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Profarma - DF,49.0,0.5616,215.34,0.0,131.43,94.41,2026-06-09 09:09:28,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Nazaria - MA - Imperatriz,328.0,0.49420000000000003,34.92,0.0,17.66,17.66,2026-06-09 09:09:30,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Nazaria - TO,196.0,0.49420000000000003,34.92,0.0,17.66,17.66,2026-06-09 09:09:30,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Santa Cruz - GO,277.0,0.4347,34.92,0.0,19.74,19.74,2026-06-09 09:09:30,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Panpharma - GO,210.0,0.4347,34.92,0.0,19.74,19.74,2026-06-09 09:09:30,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Nazaria - MA - Imperatriz,61.0,0.6586,146.93,0.0,50.16,50.16,2026-06-09 09:09:33,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Santa Cruz - GO,169.0,0.6534,146.93,0.0,50.93,50.93,2026-06-09 09:09:33,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Panpharma - GO,91.0,0.6534,146.93,0.0,50.93,50.93,2026-06-09 09:09:33,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Total - TO,28.0,0.6531,146.93,0.0,50.97,50.97,2026-06-09 09:09:33,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Profarma - DF,6.0,0.6234000000000001,146.93,0.0,82.42,55.33,2026-06-09 09:09:33,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Nazaria - MA - Imperatriz,2434.0,0.7088,19.16,0.0,5.58,5.58,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Nazaria - TO,520.0,0.7088,19.16,0.0,5.58,5.58,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Total - TO,83.0,0.7078,19.16,0.0,5.6,5.6,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Santa Cruz - GO,722.0,0.7041,19.16,0.0,5.67,5.67,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Panpharma - GO,159.0,0.7041,19.16,0.0,5.67,5.67,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Profarma - DF,401.0,0.6740999999999999,19.16,0.0,9.82,6.24,2026-06-09 09:09:36,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Profarma - DF,1715.0,0.23079999999999998,15.43,0.0,13.92,11.87,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Nazaria - MA - Imperatriz,846.0,0.302,20.71,0.0,14.46,14.46,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Nazaria - TO,549.0,0.302,20.71,0.0,14.46,14.46,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Total - TO,1.0,0.302,21.38,0.0,14.92,14.92,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Santa Cruz - GO,2048.0,0.2213,21.38,0.0,16.65,16.65,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Panpharma - GO,305.0,0.2213,21.38,0.0,16.65,16.65,2026-06-09 09:09:39,OK,
TO,GD,34558660000104,7896004701301,,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 09:09:51,ERRO,Nao consegui consultar o EAN no Mercado Farma.
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Nazaria - TO,164.0,0.8423,17.59,0.0,2.77,2.77,2026-06-09 09:09:54,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Nazaria - MA - Imperatriz,74.0,0.8423,17.59,0.0,2.77,2.77,2026-06-09 09:09:54,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Panpharma - GO,240.0,0.7909999999999999,17.59,0.0,3.68,3.68,2026-06-09 09:09:54,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Santa Cruz - GO,198.0,0.7909999999999999,17.59,0.0,3.68,3.68,2026-06-09 09:09:54,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Profarma - DF,211.0,0.7609999999999999,17.59,0.0,7.93,4.2,2026-06-09 09:09:54,OK,
TO,GD,34558660000104,7896004701820,Diclofenaco Potássico 50 mg Caixa 20 Comprimidos Revestidos,Nazaria - MA - Imperatriz,1609.0,0.8373,22.44,0.0,3.65,3.65,2026-06-09 09:09:57,OK,
TO,GD,34558660000104,7896004701820,Diclofenaco Potássico 50 mg Caixa 20 Comprimidos Revestidos,Profarma - DF,242.0,0.8081999999999999,22.44,0.0,9.27,4.3,2026-06-09 09:09:57,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Santa Cruz - GO,287.0,0.7972,25.05,0.0,5.08,5.08,2026-06-09 09:09:59,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Panpharma - GO,59.0,0.7972,25.05,0.0,5.08,5.08,2026-06-09 09:09:59,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Nazaria - TO,75.0,0.7965000000000001,25.05,0.0,5.1,5.1,2026-06-09 09:09:59,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Nazaria - MA - Imperatriz,144.0,0.8492000000000001,27.63,0.0,4.17,4.17,2026-06-09 09:10:02,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Panpharma - GO,343.0,0.8462999999999999,27.63,0.0,4.25,4.25,2026-06-09 09:10:02,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Santa Cruz - GO,338.0,0.8462999999999999,27.63,0.0,4.25,4.25,2026-06-09 09:10:02,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Profarma - DF,2671.0,0.8162999999999999,27.63,0.0,11.24,5.08,2026-06-09 09:10:02,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Nazaria - MA - Imperatriz,380.0,0.7029000000000001,30.91,0.0,9.18,9.18,2026-06-09 09:10:05,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Nazaria - TO,275.0,0.7029000000000001,30.91,0.0,9.18,9.18,2026-06-09 09:10:05,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Santa Cruz - GO,477.0,0.6981999999999999,30.91,0.0,9.33,9.33,2026-06-09 09:10:05,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Panpharma - GO,382.0,0.6981999999999999,30.91,0.0,9.33,9.33,2026-06-09 09:10:05,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Profarma - DF,527.0,0.6681999999999999,30.91,0.0,16.23,10.26,2026-06-09 09:10:05,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Nazaria - TO,687.0,0.2631,14.0,0.0,10.32,10.32,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Nazaria - MA - Imperatriz,347.0,0.2631,14.0,0.0,10.32,10.32,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Total - TO,26.0,0.2631,14.0,0.0,10.32,10.32,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Panpharma - GO,366.0,0.22,14.0,0.0,10.92,10.92,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Santa Cruz - GO,167.0,0.22,14.0,0.0,10.92,10.92,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Profarma - DF,8.0,0.19,14.0,0.0,12.7,11.34,2026-06-09 09:10:08,OK,
TO,GD,34558660000104,7896004702452,Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral,Nazaria - TO,1798.0,0.535,10.56,0.0,4.91,4.91,2026-06-09 09:10:10,OK,
TO,GD,34558660000104,7896004702452,Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral,Panpharma - GO,457.0,0.5167,10.56,0.0,5.1,5.1,2026-06-09 09:10:10,OK,
