UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
TO,GD,34558660000104,7896004700038,Paracetamol 200 mg/ml Frasco 15 ml Gotas,Santa Cruz - GO,1290.0,0.5459,11.14,0.0,5.06,5.06,2026-06-03 13:24:50,OK,
TO,GD,34558660000104,7896004700038,Paracetamol 200 mg/ml Frasco 15 ml Gotas,Panpharma - GO,458.0,0.5459,11.14,0.0,5.06,5.06,2026-06-03 13:24:50,OK,
TO,GD,34558660000104,7896004700038,Paracetamol 200 mg/ml Frasco 15 ml Gotas,Profarma - DF,1451.0,0.5259,10.46,0.0,6.6,4.96,2026-06-03 13:24:50,OK,
TO,GD,34558660000104,7896004700250,Cetoconazol 200 mg Caixa 10 Comprimidos,Panpharma - GO,287.0,0.8020999999999999,39.78,0.0,7.87,7.87,2026-06-03 13:24:53,OK,
TO,GD,34558660000104,7896004700250,Cetoconazol 200 mg Caixa 10 Comprimidos,Santa Cruz - GO,218.0,0.8020999999999999,39.78,0.0,7.87,7.87,2026-06-03 13:24:53,OK,
TO,GD,34558660000104,7896004700250,Cetoconazol 200 mg Caixa 10 Comprimidos,Profarma - DF,3.0,0.7801,39.78,0.0,17.33,8.75,2026-06-03 13:24:53,OK,
TO,GD,34558660000104,7896004700274,Tenoxicam 20 mg Caixa 10 Comprimidos Revestidos,Panpharma - GO,223.0,0.684,44.38,0.0,14.02,14.02,2026-06-03 13:24:56,OK,
TO,GD,34558660000104,7896004700274,Tenoxicam 20 mg Caixa 10 Comprimidos Revestidos,Santa Cruz - GO,214.0,0.684,44.38,0.0,14.02,14.02,2026-06-03 13:24:56,OK,
TO,GD,34558660000104,7896004700274,Tenoxicam 20 mg Caixa 10 Comprimidos Revestidos,Nazaria - TO,126.0,0.6820999999999999,44.38,0.0,14.11,14.11,2026-06-03 13:24:56,OK,
TO,GD,34558660000104,7896004700274,Tenoxicam 20 mg Caixa 10 Comprimidos Revestidos,Nazaria - MA - Imperatriz,45.0,0.6820999999999999,44.38,0.0,14.11,14.11,2026-06-03 13:24:56,OK,
TO,GD,34558660000104,7896004700274,Tenoxicam 20 mg Caixa 10 Comprimidos Revestidos,Profarma - DF,541.0,0.6603,44.38,0.0,23.57,15.08,2026-06-03 13:24:56,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Nazaria - MA - Imperatriz,57.0,0.2736,38.5,0.0,27.97,27.97,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Nazaria - TO,25.0,0.2736,38.5,0.0,27.97,27.97,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Total - TO,24.0,0.2736,38.5,0.0,27.97,27.97,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Santa Cruz - GO,250.0,0.2525,38.5,0.0,28.78,28.78,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Panpharma - GO,73.0,0.2525,38.5,0.0,28.78,28.78,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700403,Diltiazem 60 mg Caixa 50 Comprimidos,Profarma - DF,431.0,0.22399999999999998,38.5,0.0,33.89,29.88,2026-06-03 13:25:00,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Nazaria - TO,72.0,0.47509999999999997,19.64,0.0,10.31,10.31,2026-06-03 13:25:03,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Santa Cruz - GO,42.0,0.2489,19.64,0.0,14.75,14.75,2026-06-03 13:25:03,OK,
TO,GD,34558660000104,7896004700410,Diltiazem 60 mg Caixa 25 Comprimidos,Panpharma - GO,3.0,0.2489,19.64,0.0,14.75,14.75,2026-06-03 13:25:03,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Nazaria - TO,420.0,0.7602,34.47,0.0,8.27,8.27,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Total - TO,97.0,0.7602,34.47,0.0,8.27,8.27,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Nazaria - MA - Imperatriz,20.0,0.7602,34.47,0.0,8.27,8.27,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Santa Cruz - GO,1302.0,0.7114,34.48,0.0,9.95,9.95,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Panpharma - GO,514.0,0.7114,34.48,0.0,9.95,9.95,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700427,Amoxicilina 500 mg Caixa 21 Cápsulas,Profarma - DF,949.0,0.6970000000000001,34.48,0.0,17.32,10.45,2026-06-03 13:25:06,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Nazaria - TO,387.0,0.6369,25.4,0.0,9.22,9.22,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Nazaria - MA - Imperatriz,131.0,0.6369,25.4,0.0,9.22,9.22,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Total - TO,15.0,0.6369,25.4,0.0,9.22,9.22,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Santa Cruz - GO,541.0,0.6364,25.4,0.0,9.24,9.24,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Panpharma - GO,186.0,0.6364,25.4,0.0,9.24,9.24,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700441,Amoxicilina 500 mg Caixa 15 Cápsulas,Profarma - DF,472.0,0.6122,25.4,0.0,14.47,9.85,2026-06-03 13:25:10,OK,
TO,GD,34558660000104,7896004700458,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,Nazaria - TO,571.0,0.6201,27.94,0.0,10.61,10.61,2026-06-03 13:25:13,OK,
TO,GD,34558660000104,7896004700458,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,Total - TO,3.0,0.6201,27.94,0.0,10.61,10.61,2026-06-03 13:25:13,OK,
TO,GD,34558660000104,7896004700458,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,Profarma - DF,115.0,0.5927,27.94,0.0,16.35,11.38,2026-06-03 13:25:13,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Panpharma - GO,583.0,0.8518000000000001,21.4,0.0,3.17,3.17,2026-06-03 13:25:16,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Santa Cruz - GO,441.0,0.8518000000000001,21.4,0.0,3.17,3.17,2026-06-03 13:25:16,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,410.0,0.8389,21.4,0.0,3.45,3.45,2026-06-03 13:25:16,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Nazaria - TO,123.0,0.8389,21.4,0.0,3.45,3.45,2026-06-03 13:25:16,OK,
TO,GD,34558660000104,7896004700526,Enalapril 5 mg Caixa 30 Comprimidos,Profarma - DF,2574.0,0.8262,21.4,0.0,8.53,3.72,2026-06-03 13:25:16,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Panpharma - GO,1713.0,0.8737999999999999,20.46,0.0,2.58,2.58,2026-06-03 13:25:19,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,1211.0,0.8604,20.46,0.0,2.86,2.86,2026-06-03 13:25:19,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Nazaria - TO,248.0,0.8604,20.46,0.0,2.86,2.86,2026-06-03 13:25:19,OK,
TO,GD,34558660000104,7896004700533,Enalapril 10 mg Caixa 30 Comprimidos,Profarma - DF,22428.0,0.8490000000000001,20.46,0.0,7.79,3.09,2026-06-03 13:25:19,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Panpharma - GO,482.0,0.8854000000000001,31.09,0.0,3.56,3.56,2026-06-03 13:25:23,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Santa Cruz - GO,363.0,0.8854000000000001,31.09,0.0,3.56,3.56,2026-06-03 13:25:23,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Nazaria - MA - Imperatriz,457.0,0.8736,31.09,0.0,3.93,3.93,2026-06-03 13:25:23,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Nazaria - TO,2.0,0.8736,31.09,0.0,3.93,3.93,2026-06-03 13:25:23,OK,
TO,GD,34558660000104,7896004700540,Enalapril 20 mg Caixa 30 Comprimidos,Profarma - DF,2155.0,0.8617,31.09,0.0,11.51,4.3,2026-06-03 13:25:23,OK,
TO,GD,34558660000104,7896004700564,Carbocisteína 20 mg/ml Frasco 100 ml Xarope Pediátrico,Nazaria - TO,112.0,0.6138,21.37,0.0,8.25,8.25,2026-06-03 13:25:25,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Total - TO,197.0,0.5746,31.7,0.0,13.49,13.49,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Nazaria - TO,155.0,0.5746,31.7,0.0,13.49,13.49,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Nazaria - MA - Imperatriz,57.0,0.5746,31.7,0.0,13.49,13.49,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Santa Cruz - GO,122.0,0.5448,31.7,0.0,14.43,14.43,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Panpharma - GO,11.0,0.5448,31.7,0.0,14.43,14.43,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700571,Carbocisteína 50 mg/ml Frasco 100 ml Xarope Adulto,Profarma - DF,62.0,0.5196000000000001,31.7,0.0,20.18,15.23,2026-06-03 13:25:29,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Nazaria - MA - Imperatriz,299.0,0.747,22.29,0.0,5.64,5.64,2026-06-03 13:25:32,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Nazaria - TO,159.0,0.747,22.29,0.0,5.64,5.64,2026-06-03 13:25:32,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Santa Cruz - GO,189.0,0.7453,22.29,0.0,5.68,5.68,2026-06-03 13:25:32,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Panpharma - GO,134.0,0.7453,22.29,0.0,5.68,5.68,2026-06-03 13:25:32,OK,
TO,GD,34558660000104,7896004700656,Betametasona + Ácido Salicílico 0.5+30 mg/g Bisnaga 30 g Pomada,Profarma - DF,251.0,0.7253000000000001,22.29,0.0,10.51,6.12,2026-06-03 13:25:32,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Nazaria - MA - Imperatriz,132.0,0.22010000000000002,51.09,0.0,39.85,39.85,2026-06-03 13:25:35,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Santa Cruz - GO,90.0,0.1605,51.09,0.0,42.89,42.89,2026-06-03 13:25:35,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Panpharma - GO,66.0,0.1605,51.09,0.0,42.89,42.89,2026-06-03 13:25:35,OK,
TO,GD,34558660000104,7896004700953,Pentoxifilina 400 mg Caixa 20 Comprimidos Revestidos,Profarma - DF,63.0,0.131,51.09,0.0,48.78,44.4,2026-06-03 13:25:35,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Nazaria - MA - Imperatriz,360.0,0.6343,60.67,0.0,22.19,22.19,2026-06-03 13:25:38,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Nazaria - TO,7.0,0.6343,60.67,0.0,22.19,22.19,2026-06-03 13:25:38,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Panpharma - GO,98.0,0.6241,60.67,0.0,22.81,22.81,2026-06-03 13:25:38,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Santa Cruz - GO,36.0,0.6241,60.67,0.0,22.81,22.81,2026-06-03 13:25:38,OK,
TO,GD,34558660000104,7896004700984,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,Profarma - DF,595.0,0.6041,57.69,0.0,32.82,22.84,2026-06-03 13:25:38,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Nazaria - MA - Imperatriz,244.0,0.5946,215.34,0.0,87.3,87.3,2026-06-03 13:25:42,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Nazaria - TO,36.0,0.5946,215.34,0.0,87.3,87.3,2026-06-03 13:25:42,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Panpharma - GO,107.0,0.5916,215.34,0.0,87.94,87.94,2026-06-03 13:25:42,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Santa Cruz - GO,84.0,0.5916,215.34,0.0,87.94,87.94,2026-06-03 13:25:42,OK,
TO,GD,34558660000104,7896004700991,Claritromicina 500 mg Caixa 14 Comprimidos Revestidos,Profarma - DF,59.0,0.5669,215.34,0.0,130.52,93.26,2026-06-03 13:25:42,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Nazaria - MA - Imperatriz,380.0,0.4941,34.92,0.0,17.66,17.67,2026-06-03 13:25:45,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Nazaria - TO,196.0,0.4941,34.92,0.0,17.66,17.67,2026-06-03 13:25:45,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Santa Cruz - GO,326.0,0.4347,34.92,0.0,19.74,19.74,2026-06-03 13:25:45,OK,
TO,GD,34558660000104,7896004701035,Terbinafina 10 mg/g Bisnaga 20 g Creme,Profarma - DF,13.0,0.4147,34.92,0.0,25.17,20.44,2026-06-03 13:25:45,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Santa Cruz - GO,175.0,0.6534,146.93,0.0,50.93,50.93,2026-06-03 13:25:48,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Panpharma - GO,94.0,0.6534,146.93,0.0,50.93,50.93,2026-06-03 13:25:48,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Total - TO,28.0,0.6531,146.93,0.0,50.97,50.97,2026-06-03 13:25:48,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Nazaria - MA - Imperatriz,13.0,0.6531,146.93,0.0,50.97,50.97,2026-06-03 13:25:48,OK,
TO,GD,34558660000104,7896004701172,Claritromicina 500 mg Caixa 10 Comprimidos Revestidos,Profarma - DF,9.0,0.6334000000000001,146.93,0.0,81.25,53.86,2026-06-03 13:25:48,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Nazaria - MA - Imperatriz,2436.0,0.7078,19.16,0.0,5.6,5.6,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Nazaria - TO,520.0,0.7078,19.16,0.0,5.6,5.6,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Total - TO,91.0,0.7078,19.16,0.0,5.6,5.6,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Santa Cruz - GO,727.0,0.7041,19.16,0.0,5.67,5.67,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Panpharma - GO,181.0,0.7041,19.16,0.0,5.67,5.67,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701233,Bromoprida 4 mg/ml Frasco 20 ml Gotas,Profarma - DF,417.0,0.6840999999999999,19.16,0.0,9.67,6.05,2026-06-03 13:25:51,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Profarma - DF,1818.0,0.20129999999999998,15.43,0.0,14.45,12.32,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Nazaria - MA - Imperatriz,862.0,0.302,21.38,0.0,14.92,14.92,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Nazaria - TO,549.0,0.302,21.38,0.0,14.92,14.92,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Total - TO,2.0,0.302,21.38,0.0,14.92,14.92,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Santa Cruz - GO,2101.0,0.2213,21.38,0.0,16.65,16.65,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701288,Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral,Panpharma - GO,317.0,0.2213,21.38,0.0,16.65,16.65,2026-06-03 13:25:55,OK,
TO,GD,34558660000104,7896004701301,,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-03 13:26:07,ERRO,Message:
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Nazaria - TO,164.0,0.8384999999999999,17.59,0.0,2.84,2.84,2026-06-03 13:26:11,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Nazaria - MA - Imperatriz,76.0,0.8384999999999999,17.59,0.0,2.84,2.84,2026-06-03 13:26:11,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Panpharma - GO,300.0,0.7909999999999999,17.59,0.0,3.68,3.68,2026-06-03 13:26:11,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Santa Cruz - GO,215.0,0.7909999999999999,17.59,0.0,3.68,3.68,2026-06-03 13:26:11,OK,
TO,GD,34558660000104,7896004701462,Lorazepam 2 mg Caixa 20 Comprimidos,Profarma - DF,214.0,0.7709999999999999,17.59,0.0,7.79,4.03,2026-06-03 13:26:11,OK,
TO,GD,34558660000104,7896004701820,Diclofenaco Potássico 50 mg Caixa 20 Comprimidos Revestidos,Nazaria - MA - Imperatriz,1617.0,0.8373,22.44,0.0,3.65,3.65,2026-06-03 13:26:13,OK,
TO,GD,34558660000104,7896004701820,Diclofenaco Potássico 50 mg Caixa 20 Comprimidos Revestidos,Profarma - DF,271.0,0.8262999999999999,22.44,0.0,8.94,3.9,2026-06-03 13:26:13,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Santa Cruz - GO,295.0,0.7972,25.05,0.0,5.08,5.08,2026-06-03 13:26:16,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Nazaria - TO,75.0,0.7965000000000001,25.05,0.0,5.09,5.1,2026-06-03 13:26:16,OK,
TO,GD,34558660000104,7896004701943,Sinvastatina 10 mg Caixa 30 Comprimidos Revestidos,Nazaria - MA - Imperatriz,1.0,0.7965000000000001,25.05,0.0,5.09,5.1,2026-06-03 13:26:16,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Panpharma - GO,384.0,0.8462999999999999,27.63,0.0,4.25,4.25,2026-06-03 13:26:19,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Santa Cruz - GO,346.0,0.8462999999999999,27.63,0.0,4.25,4.25,2026-06-03 13:26:19,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Nazaria - MA - Imperatriz,144.0,0.8404,27.63,0.0,4.41,4.41,2026-06-03 13:26:19,OK,
TO,GD,34558660000104,7896004701967,Omeprazol Magnésico 20 mg Caixa 28 Cápsulas,Profarma - DF,2677.0,0.8294,27.63,0.0,10.95,4.71,2026-06-03 13:26:19,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Nazaria - MA - Imperatriz,389.0,0.7028,30.91,0.0,9.19,9.19,2026-06-03 13:26:22,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Nazaria - TO,275.0,0.7028,30.91,0.0,9.19,9.19,2026-06-03 13:26:22,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Santa Cruz - GO,490.0,0.6981999999999999,30.91,0.0,9.33,9.33,2026-06-03 13:26:22,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Panpharma - GO,388.0,0.6981999999999999,30.91,0.0,9.33,9.33,2026-06-03 13:26:22,OK,
TO,GD,34558660000104,7896004702032,Nistatina 100000 ui/ml Frasco 50 ml Suspensão Oral,Profarma - DF,562.0,0.6781999999999999,30.91,0.0,15.98,9.95,2026-06-03 13:26:22,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Nazaria - TO,687.0,0.2631,14.0,0.0,10.32,10.32,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Nazaria - MA - Imperatriz,362.0,0.2631,14.0,0.0,10.32,10.32,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Total - TO,29.0,0.2631,14.0,0.0,10.32,10.32,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Panpharma - GO,396.0,0.22,14.0,0.0,10.92,10.92,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Santa Cruz - GO,175.0,0.22,14.0,0.0,10.92,10.92,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702049,Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral,Profarma - DF,105.0,0.2,14.0,0.0,12.6,11.2,2026-06-03 13:26:26,OK,
TO,GD,34558660000104,7896004702452,Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral,Nazaria - TO,1798.0,0.535,10.56,0.0,4.91,4.91,2026-06-03 13:26:29,OK,
TO,GD,34558660000104,7896004702452,Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral,Panpharma - GO,484.0,0.5167,10.56,0.0,5.1,5.1,2026-06-03 13:26:29,OK,
TO,GD,34558660000104,7896004702452,Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral,Santa Cruz - GO,196.0,0.5167,10.56,0.0,5.1,5.1,2026-06-03 13:26:29,OK,
